Session,Epoch,Time,LearningRate,LossTrain,LossValid,RAM,GPU,Load_Time,Train_Time,Valid_Time,GPU_Time
1,62,4.531883239746094,0.0003,0.13253118693828583,0.1669337054093679,7131908,1,0.18344807624816895,3.6622166633605957,0.31326794624328613,7.152557373046875e-07
1,63,4.517812013626099,0.0003,0.1647226929664612,0.18715019027392069,7131908,1,0.1816716194152832,3.655155658721924,0.3121516704559326,4.76837158203125e-07
1,64,4.535836219787598,0.0003,0.16112773716449738,0.16794540484746298,7131908,1,0.1894989013671875,3.6542065143585205,0.3139159679412842,4.76837158203125e-07
1,65,4.5176918506622314,0.0003,0.152989262342453,0.17372780044873556,7131908,1,0.18386030197143555,3.647949457168579,0.3119771480560303,4.76837158203125e-07
1,66,4.514106273651123,0.0003,0.17343630194664,0.17680580417315164,7131908,1,0.18577194213867188,3.6495330333709717,0.30968499183654785,7.152557373046875e-07
1,67,4.502804279327393,0.0003,0.16543839871883392,0.17378107706705728,7131908,1,0.18381023406982422,3.6374588012695312,0.30832576751708984,4.76837158203125e-07
1,68,4.552516460418701,0.0003,0.14525335729122163,0.16875379284222922,7131908,1,0.18455171585083008,3.6751279830932617,0.3120882511138916,4.76837158203125e-07
1,69,4.523276090621948,0.0003,0.16543442904949188,0.17110591133435568,7131908,1,0.18482375144958496,3.6531264781951904,0.31551575660705566,4.76837158203125e-07
1,70,4.518795013427734,0.0003,0.1464123994112015,0.22222407658894858,7131908,1,0.18737244606018066,3.6347570419311523,0.31399106979370117,7.152557373046875e-07
1,71,4.533048391342163,0.0003,0.14111627340316774,0.17356233795483908,7131908,1,0.18389225006103516,3.662254571914673,0.3125894069671631,4.76837158203125e-07
1,72,4.516512632369995,0.0003,0.14405840039253234,0.16624649365743002,7145124,1,0.17995738983154297,3.652308940887451,0.3147435188293457,4.76837158203125e-07
1,73,4.5390260219573975,0.0003,0.14902162849903106,0.1729966402053833,7156740,1,0.18500041961669922,3.658327102661133,0.31626200675964355,4.76837158203125e-07
1,74,4.53023624420166,0.0003,0.1627688616514206,0.19351627429326376,7173924,1,0.1879887580871582,3.6444225311279297,0.31779909133911133,4.76837158203125e-07
1,75,4.506580591201782,0.0003,0.1479724317789078,0.19943994283676147,7216036,1,0.18709707260131836,3.6375892162323,0.31445789337158203,7.152557373046875e-07
1,76,4.517450571060181,0.0003,0.1456052392721176,0.175369530916214,7285124,1,0.1878337860107422,3.645716667175293,0.3121650218963623,4.76837158203125e-07
1,77,4.522397518157959,0.0003,0.17029583752155303,0.2085005541642507,7306172,1,0.18831706047058105,3.640103816986084,0.3156135082244873,4.76837158203125e-07
1,78,4.527138948440552,0.0003,0.1606296956539154,0.16704734166463217,7315432,1,0.18599414825439453,3.653278112411499,0.31500983238220215,2.384185791015625e-07
1,79,4.52107572555542,0.0003,0.1553127348423004,0.19197646776835123,7325108,1,0.18541479110717773,3.640970230102539,0.3188786506652832,4.76837158203125e-07
1,80,4.617487668991089,0.0003,0.14788215458393097,0.16373913486798605,7325108,1,0.18941664695739746,3.6385116577148438,0.31255459785461426,4.76837158203125e-07
1,81,4.629058361053467,0.0003,0.1425354301929474,0.16157247622807822,7353760,1,0.1851365566253662,3.668379783630371,0.3129537105560303,7.152557373046875e-07
1,82,4.555915355682373,0.0003,0.15629024505615235,0.16741550962130228,7373088,1,0.19434785842895508,3.6685843467712402,0.31577110290527344,4.76837158203125e-07
1,83,4.539706468582153,0.0003,0.16416817903518677,0.16893204053243002,7390272,1,0.18261933326721191,3.6676061153411865,0.31295156478881836,4.76837158203125e-07
1,84,4.486181974411011,0.0003,0.16406553387641906,0.1882593333721161,7468604,1,0.18041086196899414,3.6242177486419678,0.31465888023376465,4.76837158203125e-07
1,85,4.5425050258636475,0.0003,0.1637512117624283,0.19214505950609842,7499420,1,0.18480181694030762,3.6741323471069336,0.3110065460205078,2.384185791015625e-07
1,86,4.63988733291626,0.0003,0.14959149956703185,0.1543484926223755,7499420,1,0.18786859512329102,3.6648788452148438,0.3160521984100342,7.152557373046875e-07
1,87,4.529169082641602,0.0003,0.12685044705867768,0.16138081749280295,7499420,1,0.18652057647705078,3.6525235176086426,0.31435585021972656,9.5367431640625e-07
1,88,4.547390937805176,0.0003,0.15767324566841126,0.17589263121287027,7499420,1,0.1837296485900879,3.673090934753418,0.31235170364379883,2.384185791015625e-07
1,89,4.541711807250977,0.0003,0.16059778332710267,0.1742473542690277,7499420,1,0.18627119064331055,3.6543824672698975,0.31252145767211914,2.384185791015625e-07
1,90,4.520524501800537,0.0003,0.15071700513362885,0.1620703935623169,7499420,1,0.18640947341918945,3.648470163345337,0.3124125003814697,4.76837158203125e-07
1,91,4.545863389968872,0.0003,0.16607474386692048,0.16847207148869833,7499420,1,0.18309402465820312,3.6798932552337646,0.3112478256225586,4.76837158203125e-07
1,92,4.546538829803467,0.0003,0.1692522168159485,0.18247215946515402,7551036,1,0.18600964546203613,3.674116373062134,0.3108644485473633,4.76837158203125e-07
1,93,4.5371434688568115,0.0003,0.1383565604686737,0.1621087888876597,7551036,1,0.18659520149230957,3.6669955253601074,0.311506986618042,2.384185791015625e-07
1,94,4.530789613723755,0.0003,0.1503654658794403,0.1655483345190684,7551036,1,0.18648576736450195,3.6534814834594727,0.3131592273712158,4.76837158203125e-07
1,95,4.533353090286255,0.0003,0.13921741247177125,0.1648519734541575,7551036,1,0.18419790267944336,3.6648082733154297,0.3134481906890869,4.76837158203125e-07
1,96,4.533613920211792,0.0003,0.13525739312171936,0.1566876471042633,7551036,1,0.1822969913482666,3.669769763946533,0.31146740913391113,4.76837158203125e-07
1,97,4.511232614517212,0.0003,0.15137871503829955,0.16433236002922058,7551036,1,0.18150591850280762,3.646000623703003,0.30937695503234863,4.76837158203125e-07
1,98,4.512200117111206,0.0003,0.13972182869911193,0.1948100427786509,7551036,1,0.1835935115814209,3.645153522491455,0.31021714210510254,4.76837158203125e-07
1,99,4.499502420425415,0.0003,0.15046305060386658,0.16196356217066446,7551036,1,0.18581366539001465,3.623638153076172,0.31671142578125,4.76837158203125e-07
1,100,4.5146708488464355,0.0003,0.1465686082839966,0.1689326067765554,7551036,1,0.18636131286621094,3.646048069000244,0.3105447292327881,4.76837158203125e-07
1,101,4.533792495727539,0.0003,0.13967867195606232,0.15587677558263144,7551036,1,0.18926048278808594,3.657264232635498,0.3113224506378174,4.76837158203125e-07
1,102,4.531008005142212,0.0003,0.157939675450325,0.1606455147266388,7575880,1,0.18773913383483887,3.6538681983947754,0.3153867721557617,4.76837158203125e-07
1,103,4.517683982849121,0.0003,0.14809259474277497,0.15464420119921365,7575880,1,0.1861252784729004,3.6424174308776855,0.31006813049316406,4.76837158203125e-07
1,104,4.5399816036224365,0.0003,0.1462017685174942,0.16938547293345133,7575880,1,0.1871325969696045,3.671499252319336,0.3106062412261963,4.76837158203125e-07
1,105,4.510242700576782,0.0003,0.14268348813056947,0.15834884842236838,7575880,1,0.18431878089904785,3.645899534225464,0.3106529712677002,4.76837158203125e-07
1,106,4.610676527023315,0.0003,0.13426515758037566,0.15124725302060446,7619984,1,0.18162035942077637,3.6469578742980957,0.3139779567718506,7.152557373046875e-07
1,107,4.507845401763916,0.0003,0.1474851131439209,0.16906673709551492,7619984,1,0.1853504180908203,3.6364047527313232,0.3146700859069824,4.76837158203125e-07
1,108,4.524289846420288,0.0003,0.15972856283187867,0.22701071699460348,7619984,1,0.18557524681091309,3.648803234100342,0.3185906410217285,4.76837158203125e-07
1,109,4.541248083114624,0.0003,0.15316334068775178,0.18133898576100668,7669476,1,0.18828034400939941,3.6701207160949707,0.3144819736480713,2.384185791015625e-07
1,110,4.546875953674316,0.0003,0.1577394962310791,0.17271018028259277,7757572,1,0.1834249496459961,3.6810994148254395,0.31464695930480957,9.5367431640625e-07
1,111,4.557118892669678,0.0003,0.1477372646331787,0.1595513621966044,7757572,1,0.18525218963623047,3.6855077743530273,0.3079710006713867,7.152557373046875e-07
1,112,4.539443016052246,0.0003,0.12520915269851685,0.1571220060189565,7757572,1,0.19096660614013672,3.66137433052063,0.310056209564209,2.384185791015625e-07
1,113,4.502471446990967,0.0003,0.14775869250297546,0.1600673496723175,7767112,1,0.18056488037109375,3.645726442337036,0.3092377185821533,2.384185791015625e-07
1,114,4.5297956466674805,0.0003,0.1622401535511017,0.15826287865638733,7767112,1,0.1879110336303711,3.6464762687683105,0.3173832893371582,9.5367431640625e-07
1,115,4.517984628677368,0.0003,0.1432557612657547,0.1666130026181539,7767112,1,0.18505048751831055,3.6447269916534424,0.31416869163513184,4.76837158203125e-07
1,116,4.54731011390686,0.0003,0.1668149709701538,0.17422550916671753,7767112,1,0.18596744537353516,3.6713805198669434,0.31481432914733887,4.76837158203125e-07
1,117,4.519038200378418,0.0003,0.15540473461151122,0.178530752658844,7782484,1,0.18753600120544434,3.647871494293213,0.30985403060913086,4.76837158203125e-07
1,118,4.520544528961182,0.0003,0.13758352696895598,0.15168819824854532,7820916,1,0.18660521507263184,3.6514534950256348,0.3118906021118164,2.384185791015625e-07
1,119,4.525909423828125,0.0003,0.1503827303647995,0.15949143966039023,7832456,1,0.1829075813293457,3.6594760417938232,0.3117241859436035,4.76837158203125e-07
1,120,4.5458385944366455,0.0003,0.13873541355133057,0.1535017192363739,7843856,1,0.1832141876220703,3.6731815338134766,0.3159153461456299,4.76837158203125e-07
1,121,4.536662340164185,0.0003,0.1270873636007309,0.20162025094032288,7855364,1,0.1829671859741211,3.6704163551330566,0.315448522567749,4.76837158203125e-07
1,122,4.551486968994141,0.0003,0.14134293496608735,0.17388965686162314,7912996,1,0.18462038040161133,3.6784045696258545,0.31360793113708496,4.76837158203125e-07
1,123,4.546230792999268,0.0003,0.13761017918586732,0.16063541173934937,7959312,1,0.1869363784790039,3.67301869392395,0.31231093406677246,2.384185791015625e-07
1,124,4.5833563804626465,0.0003,0.1477767199277878,0.20376000801722208,7959312,1,0.1878976821899414,3.7100582122802734,0.31261467933654785,7.152557373046875e-07
1,125,4.548062801361084,0.0003,0.14106518924236297,0.16253061095873514,7959312,1,0.18473386764526367,3.676771879196167,0.3151082992553711,9.5367431640625e-07
1,126,4.633164882659912,0.0003,0.13392060101032258,0.14820038278897604,7970660,1,0.18622446060180664,3.672776222229004,0.31240415573120117,2.384185791015625e-07
1,127,4.560455083847046,0.0003,0.15295091569423674,0.1592938502629598,7982168,1,0.1851346492767334,3.6877119541168213,0.31387925148010254,4.76837158203125e-07
1,128,4.497031211853027,0.0003,0.14508118927478791,0.1680799126625061,8015492,1,0.18207120895385742,3.6312828063964844,0.3133583068847656,4.76837158203125e-07
1,129,4.532201051712036,0.0003,0.1368602454662323,0.16332775354385376,8015492,1,0.18865704536437988,3.652763605117798,0.3113846778869629,4.76837158203125e-07
1,130,4.507392406463623,0.0003,0.14127399325370787,0.17952109376589456,8015492,1,0.1875286102294922,3.634803056716919,0.3126256465911865,4.76837158203125e-07
1,131,4.543613433837891,0.0003,0.12983435690402984,0.1569607456525167,8030352,1,0.19081568717956543,3.664154529571533,0.3138554096221924,7.152557373046875e-07
1,132,4.532645225524902,0.0003,0.1408819079399109,0.15128632386525473,8030352,1,0.18463945388793945,3.6587390899658203,0.31627869606018066,7.152557373046875e-07
1,133,4.5306854248046875,0.0003,0.15404522716999053,0.15467084447542825,8030352,1,0.18482708930969238,3.663017749786377,0.31078195571899414,2.384185791015625e-07
1,134,4.526175498962402,0.0003,0.153469979763031,0.1596876581509908,8062920,1,0.18654894828796387,3.6538217067718506,0.3108983039855957,4.76837158203125e-07
1,135,4.520009756088257,0.0003,0.15377740263938905,0.16400682926177979,8093552,1,0.18226265907287598,3.65165376663208,0.31267714500427246,7.152557373046875e-07
1,136,4.539317607879639,0.0003,0.13723985254764556,0.15535427133242288,8093552,1,0.1856529712677002,3.6629319190979004,0.3116743564605713,7.152557373046875e-07
1,137,4.602073669433594,0.0003,0.12298511862754821,0.1582759420077006,8093552,1,0.19417524337768555,3.7096946239471436,0.3121788501739502,4.76837158203125e-07
1,138,4.57492995262146,0.0003,0.1450718402862549,0.16637531916300455,8093552,1,0.18336939811706543,3.707963466644287,0.3115692138671875,7.152557373046875e-07
1,139,4.536343097686768,0.0003,0.14913133382797242,0.15474714835484824,8093552,1,0.18384265899658203,3.6728549003601074,0.3105177879333496,2.384185791015625e-07
1,140,4.524059772491455,0.0003,0.13560937345027924,0.18035906553268433,8111204,1,0.18683314323425293,3.6532866954803467,0.3149573802947998,4.76837158203125e-07
1,141,4.500600337982178,0.0003,0.15840016007423402,0.14891360203425089,8155364,1,0.18352794647216797,3.629514455795288,0.3175656795501709,4.76837158203125e-07
1,142,4.533567190170288,0.0003,0.1481255829334259,0.15420557061831155,8156848,1,0.1872386932373047,3.6596059799194336,0.3128833770751953,7.152557373046875e-07
1,143,4.536484479904175,0.0003,0.13615111410617828,0.16824233531951904,8168392,1,0.18600177764892578,3.665463447570801,0.31107115745544434,4.76837158203125e-07
1,144,4.520515203475952,0.0003,0.14971126914024352,0.14822699626286825,8168392,1,0.18378329277038574,3.6561813354492188,0.309373140335083,4.76837158203125e-07
1,145,4.517757892608643,0.0003,0.1306355595588684,0.15713131427764893,8168392,1,0.18581104278564453,3.646976947784424,0.31656837463378906,4.76837158203125e-07
1,146,4.521068096160889,0.0003,0.12964726090431214,0.15200215578079224,8168392,1,0.1839902400970459,3.648038387298584,0.31482744216918945,4.76837158203125e-07
1,147,4.507818937301636,0.0003,0.13191654682159423,0.15540483593940735,8168392,1,0.18343305587768555,3.6408302783966064,0.31346654891967773,4.76837158203125e-07
1,148,4.544504642486572,0.0003,0.1373879760503769,0.1611868937810262,8168392,1,0.18800926208496094,3.675337553024292,0.313138484954834,4.76837158203125e-07
1,149,4.5386528968811035,0.0003,0.1463182359933853,0.15683204929033914,8168392,1,0.18506574630737305,3.6656901836395264,0.31756162643432617,7.152557373046875e-07
1,150,4.566999435424805,0.0003,0.13828443586826325,0.15587215622266135,8168392,1,0.18694067001342773,3.6808993816375732,0.32118701934814453,4.76837158203125e-07
1,151,4.5507895946502686,0.0003,0.13236885666847228,0.16149651010831198,8168392,1,0.18653082847595215,3.6765918731689453,0.31214189529418945,4.76837158203125e-07
1,152,4.529377222061157,0.0003,0.15212250649929046,0.1606129209200541,8168392,1,0.18874335289001465,3.657353162765503,0.31192827224731445,4.76837158203125e-07
1,153,4.525744915008545,0.0003,0.14082606732845307,0.14890663822491965,8168392,1,0.18512201309204102,3.653944730758667,0.31354665756225586,4.76837158203125e-07
1,154,4.643240928649902,0.0003,0.13728707134723664,0.14806443452835083,8168392,1,0.18832778930664062,3.681351661682129,0.31051063537597656,7.152557373046875e-07
1,155,4.539083957672119,0.0003,0.13236805498600007,0.17194297909736633,8168392,1,0.18869233131408691,3.661126136779785,0.3147397041320801,4.76837158203125e-07
1,156,4.552336692810059,0.0003,0.12892812490463257,0.15831870834032694,8185080,1,0.18779587745666504,3.6749608516693115,0.3127269744873047,4.76837158203125e-07
1,157,4.5308427810668945,0.0003,0.13529207408428193,0.15527156988779703,8263716,1,0.18306708335876465,3.6669909954071045,0.3117542266845703,4.76837158203125e-07
1,158,4.54581618309021,0.0003,0.14822663068771363,0.1736388603846232,8263716,1,0.1887197494506836,3.658653497695923,0.31813740730285645,4.76837158203125e-07
1,159,4.56523323059082,0.0003,0.1487087070941925,0.16363964478174844,8263716,1,0.23921704292297363,3.6395316123962402,0.31131768226623535,2.384185791015625e-07
1,160,4.520662307739258,0.0003,0.16123095154762268,0.2903335690498352,8301984,1,0.1837301254272461,3.656403064727783,0.31205320358276367,4.76837158203125e-07
1,161,4.535478353500366,0.0003,0.14641668796539306,0.14993402361869812,8313504,1,0.19075894355773926,3.661261558532715,0.3107032775878906,4.76837158203125e-07
1,162,4.527085304260254,0.0003,0.11442851424217224,0.17146684726079306,8382328,1,0.18674063682556152,3.652294397354126,0.31778907775878906,4.76837158203125e-07
1,163,4.532750844955444,0.0003,0.14406406581401826,0.1532699465751648,8382328,1,0.18206119537353516,3.660720109939575,0.31642913818359375,4.76837158203125e-07
1,164,4.569915533065796,0.0003,0.13878908157348632,0.19805649916330972,8442248,1,0.18977952003479004,3.685326337814331,0.31404638290405273,2.384185791015625e-07
1,165,4.564971208572388,0.0003,0.14398196041584016,0.15114634235699972,8464760,1,0.19538474082946777,3.667956829071045,0.3178071975708008,4.76837158203125e-07
1,166,4.5250420570373535,0.0003,0.15269656479358673,0.1514891485373179,8464760,1,0.18571186065673828,3.6497321128845215,0.3123030662536621,4.76837158203125e-07
1,167,4.621427536010742,0.0003,0.14075421988964082,0.14567298690478006,8499244,1,0.18304014205932617,3.6592299938201904,0.3129098415374756,7.152557373046875e-07
1,168,4.5536949634552,0.0003,0.12895378470420837,0.15987425049146017,8510728,1,0.18754792213439941,3.680138349533081,0.31626391410827637,4.76837158203125e-07
1,169,4.557346820831299,0.0003,0.1432192087173462,0.1683169404665629,8529964,1,0.1928102970123291,3.6804656982421875,0.3118875026702881,2.384185791015625e-07
1,170,4.52387809753418,0.0003,0.1248116821050644,0.1618640422821045,8529964,1,0.18416571617126465,3.660863161087036,0.30875611305236816,7.152557373046875e-07
1,171,4.504557371139526,0.0003,0.12378502488136292,0.1537658671538035,8531700,1,0.1804952621459961,3.642082691192627,0.31174731254577637,4.76837158203125e-07
1,172,4.528006076812744,0.0003,0.1327144145965576,0.19609598318735758,8543280,1,0.18326139450073242,3.656373977661133,0.3142886161804199,2.384185791015625e-07
1,173,4.543053150177002,0.0003,0.13729077875614165,0.19061447183291116,8543280,1,0.18750548362731934,3.6643383502960205,0.3196375370025635,4.76837158203125e-07
1,174,4.550236701965332,0.0003,0.1398013323545456,0.1692032814025879,8543280,1,0.1919848918914795,3.66702938079834,0.31591081619262695,4.76837158203125e-07
1,175,4.5538599491119385,0.0003,0.12808070182800294,0.14831055204073587,8543280,1,0.18726587295532227,3.6757824420928955,0.3173351287841797,4.76837158203125e-07
1,176,4.544270753860474,0.0003,0.13018156588077545,0.16420011719067892,8543280,1,0.18716883659362793,3.6492919921875,0.3219161033630371,4.76837158203125e-07
